input,output
オブジェクト`obj`を安全にブール値に変換する,"def safeJsonToBoolean(obj):
    str = safeJsonToString(obj)
    return str != None and Boolean.parseBoolean(str)"
ツイートの中に含まれる文字列'Mr. Mike Knight'を検索し、結果をリストで得る,api.search(q='Mr. Mike Knight')
ネストされているリストliの要素数を取得する,len([x for l in li for x in l])
入力された文字列`locale`、`format`、`match`、`variant`を使って、`locale.compiledFormats`にフォーマットを追加する,"def addDateInputFormat(locale, format, match, variant): locale.compiledFormats.insert(0, {'variant': variant, 'locale': locale, 'reg': regexp(format, match)})"
チェコのプロサッカーチーム'スパルタ'の所属リーグを特定する,print('Sparta is a Czech professional football club')
ランダムフォレストモデルの特徴量重要度をグラフィカルに表示する,"from sklearn.ensemble import RandomForestRegressor
import matplotlib.pyplot as plt

rf = RandomForestRegressor()
rf.fit(X, y)
plt.figure(figsize=(10, 6))
plt.bar(range(len(rf.feature_importances_)), rf.feature_importances_)
plt.xticks(range(len(rf.feature_importances_)), X.columns, rotation=90)
plt.show()"
ロシアの地域、ウリヤノフスク州の行政の長は誰か,s.i.morozov
Rodger Spottiswoodが生まれた場所を表示する,"print('Ottava, Ontario')"
Ruby関数 'get_io' の機能を説明し、Pythonのコードで同様の処理を行う,"def get_io(io, offset=0):
    if not isinstance(io, (IOBase, StringIO)):
        io = open(io, 'rb')
    io.seek(offset, 0)
    return io"
ロシア語のテキストから、ニジニ・ノヴゴロドの立法機関の名称を抽出する,print([x['segment'] for x in json.loads(main_answers)][0])
ファイル'data.txt'の内容を読み込み、単語の出現頻度をカウントする,"from collections import Counter
with open('data.txt', 'r') as f:
    text = f.read()
    word_counts = Counter(text.split())"
リストにある文字列を連結して表示する,print(''.join(li))
欠損値を指定の値に置き換える,df.fillna(value)
"Очаковка(«Тропарёвка», в верховьях также «Тарасовка») - с какой рекой сливается река, в которую впадает Кукринский ручей?",Очаковка сливается с рекой Раменки.
ロシア語の文章から、地名を抽出する,"import re
pattern = r'[А-Я][а-я]+ [А-Я][а-я]+'
locations = re.findall(pattern, text)"
GTKのスケールウィジェットを作成するための関数'ScaleNewWithRange()'の定義を書く,"func ScaleNewWithRange(orientation Orientation, min, max, step float64) (*Scale, error) {
    c := C.gtk_scale_new_with_range(C.GtkOrientation(orientation), C.gdouble(min), C.gdouble(max), C.gdouble(step))
    return &Scale{c}, nil
}"
リスト`grid`内の座標を、`border_grid`の範囲内に収まるように調整する,"border_origin = np.zeros(2)
border_origin[0] = np.mean(border_grid[:, 0])
border_origin[1] = np.mean(border_grid[:, 1])
grid_shifted = grid - border_origin"
ロシアの河川「Большая Золотанка」と「Улс」が合流する位置を特定する,"print('Большая Золотанка and Улс rivers meet at', 'Вишера')"
リストの中にあるURLをタイトルに変換する,"titles = [url.split('/')[-1].replace('-', ' ').title() for url in url_list]"
既存のimagemosaicからグラニュールを削除する,"def delete_granule(self, coverage, store, granule_id, workspace=None)"
"Иван Иванович Бедняков является главой администрации в регионе, где расположена Ивановская область?",Станислав Воскресенский
辞書オブジェクト`store`、インスタンス`institute_obj`、インスタンス`case_obj`、クエリ`variants_query`、ページ数`page`、1ページあたりの件数`per_page`を使って、バリエーションのリストを取得する,variant_count = variants_query.count() skip_count = (page - 1) * per_page variants = variants_query[skip_count:skip_count+per_page]
ロシア語のテキストを含むデータベースから、指定された長さのテキストを抽出する,"import json
data = json.load(open('database.json'))
text = data['support_text'][195:201]"
データベースのテーブル'user'から'name'列の値を取得する,"User.objects.values_list('name', flat=True)"
ファイルから1行ずつ読み取り、その行をリストに保存する,"with open(file_path, 'r') as f: lines = [line.strip() for line in f]"
ロシアの川の名前である'Песочня'の流域を特定する,print('Волга')
ロシアの都市Tulaの行政の長は誰か,"print(""Yuri Tskiripurin"")"
Tula市の行政の長は誰か,"print(""Evgeny Avilov"")"
ロシアの川「Нившера」の流域に関する情報を提供する,"print('Нившера - река в России, протекает в Республике Коми. Впадает в реку Вишера.')"
リスト`rivers`内に含まれる川の名称を表示する,for river in rivers: print(river)
ロシア語の文字列からアスキー文字列に変換する,"text.encode('ascii', 'ignore')"
ロシアの川 Biserть とどのような関係があるか,print(f'Biserть は Большой Ирмиз という川に流れ込む')
ツイッターAPIの`api`インスタンスを使って、ツイートに含まれる単語`word`を検索し、その結果をリストで取得する,"search = api.search(q=word, count=100)"
ツアーガイド'tour'を使って、エレバン市の立法機関を表示する,print(tour.Yerevan.legislative_body)
原子核の分裂によって放出される核エネルギーについて説明する,print('Nuclear energy is released when the nucleus of an atom is split.')
ロシアの川の名前を表示する,print('Кузобъю')
データベースの設定を表示する,print(settings.DATABASES)
ロシアの大きな河川「テレクト」がどの河川に注ぐか答えてください,print('Katuni')
データベースのエンジンを表示する,print(settings.DATABASES['default']['ENGINE'])
ルガンスカヤ州の行政単位の長を表示する,print(Luganskaya_Oblast.head)
VirtualBox.NATForwardedPort.destroyメソッドを使ってNATフォワーディングポートを削除する,"def destroy(update_collection=true):
    if not self.new_record():
        previous_name = self.name_was() if self.name_changed() else self.name
        self.parent.modify_engine(lambda nat: nat.remove_redirect(previous_name))
        self.parent_collection.delete(self)"
データベースの表`table_name`から特定の列`column_name`の値を取得する,cursor.execute('SELECT column_name FROM table_name') data = cursor.fetchall()
ヤムソベイ川に流れ込む河川を特定する,print('Ямсовей')
コマンドラインの引数`args`をリクワイアメントのセットに変換する,"def populate_requirement_set(requirement_set, args, options, finder, session, name, wheel_cache):
    for req in args:
        requirement_set.add_requirement(req)"
リストに含まれる単語の出現頻度をカウントする,"from collections import Counter
Counter(word_list)"
ボリス・クストディエフが描いた「グループ肖像画」の題材について説明する,キストディエフは1927年にアストラハンで生まれた画家で、「グループ肖像画」の作品で知られている。
ネストされたリスト`data`の中から、'label'が'passage'で'segment'が'Рустам Эмомали'である要素を見つける,next(item for item in data if item['label'] == 'passage' and item['segment'] == 'Рустам Эмомали')
statsmodels内のfdrcorrectionメソッドを使って、p値の配列`pvals`にBenjamini-Hochberg FDR補正を適用する,"from statsmodels.stats.multitest import fdrcorrection
fdrcorrection(pvals)"
StackOverflowの質問を解決するためのPythonコードを生成する。入力は、erevan (МФА: [jɛrɛˈvɑn]) — столица и крупнейший город Армении。,"import re
text = ""ереван (МФА: [jɛrɛˈvɑn]) — столица и крупнейший город Армении""
ans = re.search(r'(.*) — (.*)', text)
print(f""The capital city is {ans.group(1)} and it is the largest city in Armenia."")"
QEMU プロジェクトのomap_sti_writeファンクションの引数を解説する,"def omap_sti_write(opaque, addr, value, size):
        s = opaque
        if size != 4:
            return omap_badwidth(addr, size)"
1から n までの総セットビット数を数えるPythonの関数を書いてください,"def count_Set_Bits(n):
    n += 1
    powerOf2 = 2
    cnt = n // 2
    while powerOf2 <= n:
        totalPairs = n // powerOf2
        cnt += (totalPairs // 2) * powerOf2
        if totalPairs & 1:
            cnt += n % powerOf2
        powerOf2 <<= 1
    return cnt"
データベースの設定を表示する,print(settings.DATABASES)
ネストされているリスト'li'を見やすく表示する,pprint.pprint(li)
ファイル`test.txt`の内容を読み込み、各行をリスト`lines`に格納する,"with open('test.txt', 'r') as f: lines = f.readlines()"
インデントレベルに合わせて段落をフォーマットし、ヘルプ出力に含める,"def _format_text(self, text):
    text_width = min(self.width - self.current_indent, 11)
    indent = ' ' * self.current_indent
    return textwrap.fill(text, text_width, initial_indent=indent, subsequent_indent=indent)"
Linguistクラスの`tokens_probability`メソッドの説明を表示する,"print(""""""Internal: Probably of set of tokens in a language occurring - P(D | C)

 tokens   - Array of String tokens.
 language - Language to check.

 Returns Float between 0.0 and 1.0."""""")"
リスト`li`の要素を昇順でソートする,sorted(li)
指定された文字列から、対応するPythonコードを生成する,"import re
text = """"""\u0428\u044f\u0443\u043b\u044f\u0439 ( , \u0434\u043e 1917 \u0433\u043e\u0434\u0430 \u2014 \u0428\u0430\u0432\u043b\u0438, \u0428\u0430\u0432\u0435\u043b\u044c) \u2014 \u0433\u043e\u0440\u043e\u0434 \u043d\u0430 \u0441\u0435\u0432\u0435\u0440\u0435 ...""""""
matches = re.findall(r'\u0428\u044f\u0443\u043b\u044f\u0439', text)
print(len(matches))"
ティラスポルの市長の名前を表示する,"print('Dovgopol, Oleg Anatolievich')"
"Тирасполь, также ""Тирасполь"" - город на левом берегу Днестра. Кто является главой администрации в этом городе?","Довгопол, Олег Анатольевич"
リストli内の要素の合計値を求める,sum(li)
Нижний Новгородの立法機関は何ですか?,print(settings.DATABASES)
スタックに文字列'0x6567772f'をプッシュする,push 0x6567772f
ヨーロッパ最古の首都の名称を表示する,print('Ереван')
ヨーロッパ最古の首都の1つであるエレバンの特徴を説明する,print('エレバンは、アルメニアの首都で、ヨーロッパ最古の首都の1つです。古くから重要な都市で、歴史的建造物や文化的遺産が多数残されています。')
ファイル'test.txt'の内容を文字列として読み込む,"with open('test.txt', 'r') as f: text = f.read()"
パワースペクトログラムを対数スケールのデシベル(dB)に変換する,"import numpy as np
def power_to_db(S, ref=1.0, amin=1e-10, top_db=80.0):
    S = np.asarray(S)
    if amin <= 0:
        raise ValueError(""'amin' must be greater than 0"")
    S = 10 * np.log10(np.maximum(amin, S))
    if top_db is not None:
        S[S < S.max() - top_db] = S.max() - top_db
    return S"
ロシアの河川Okshaの名称を含む文章を表示する,"print(""\u041e\u0445\u0430\u043d \u2014 \u0440\u0435\u043a\u0430 \u0432 \u0420\u043e\u0441\u0441\u0438\u0438, \u043f\u0440\u043e\u0442\u0435\u043a\u0430\u0435\u0442 \u043f\u043e \u0442\u0435\u0440\u0440\u0438\u0442\u043e\u0440\u0438\u0438 \u0425\u0430\u043d..."")"
エレバンの立法機関は何か,print('エレバン市議会')
ヨーロッパの首都であるエレバンの立法機関は何か,print('エレバン市議会')
"Что за законодательный орган работает в городе, столице Армении?",городским советом
単語確率`word_probas`の平均値を計算する,mean(eval(word_probas))
リストに含まれるロシア語の単語を数える,len([word for word in li if word in cyrillic_alphabet])
関数'Incline.SessionsController.new'の関数文書を表示する,"print(""GET /incline/login"")"
ロシアの都市チュメニの市長は誰か,print(settings.DATABASES['CITY_MAYOR'])
ロシアの都市Tyumenの行政の長は誰か,Ruslan Nikolaevich Kukharuk
ネストされた辞書 'data' の中にある 'segid' キーの値を表示する,print(data['segid'])
リストに格納されたコンテナの数を取得し、表示する,len(c)
リストに含まれる河川の名称を表示する,"print(['Нюролька', 'Васюгана'])"
2つのリスト内のタプルが同一かどうかを確認する関数を書いてください,"def check_identical(list1, list2):
    return list1 == list2"
リストの要素`item`を予備の場所に移動する,reserved_items.append(item)
ネストされているリスト`li`を見やすく表示する,pprint.pprint(li)
設定オブジェクト`config_obj`からセクション`section`内の全てのルール文字列を抽出する,"rule_strings = {k:v for k, v in config_obj.items(section)}"
レジスタ`al`の値が`0xf2`と等しければ`fillOnes`ラベルにジャンプし、そうでなければ`eax`レジスタに`0x59935193`を代入する,"if al == 0xf2:
    goto fillOnes
else:
    eax = 0x59935193"
"Кот-д'Ивуарийский законодательный орган, который принимает законы","print(""Национальное собрание Кот-д'Ивуара"")"
ロシアにある河川「ホブザ」と「アダグム」が合流する場所を特定する,"print('ホブザ(ホプス, コプス)とアダグム(アディクム, アダギム, アタクマ, アタグム)が合流する')"
単語リストから出現頻度の高い単語を10個抽出する,Counter(word_list).most_common(10)
文字列`text`をUTF-8でエンコードし、ファイル'test.txt'に書き込む,"with open('test.txt', 'w', encoding='utf-8') as f:
    f.write(text)"
オブジェクト`data`の中身を表示する,print(data)
ロシアのイレニ川が流れる場所を特定する,"print('Иренъ - река в Пермском крае, левый приток Сылвы.')"
"Тюмень является административным центром, где расположена администрация города. Кто является главой администрации в Тюмени?",Руслан Николаевич Кухарук
ネストされたリスト`scores`の平均値を計算する,sum(scores) / len(scores)
ファイルパス`func_code_url`のRubyの関数`Raca.Container.delete`を表示する,print(func_code_string)
ルーマニア人の作家Cornelius Platalisの出身地は何ですか?,print('Šiauliai')
コマンドラインツールの引数を追加する,"parser.add_argument('-e', '--environment', help='Environment name', required=True)
parser.add_argument('-w', '--wait', help='Wait for deployment to finish', action='store_true')"
リスト内の重複した要素を削除する,list(set(li))
カナル・グリボエドフを通過する川の名前を特定する,print('Фонтанка')
ロシアの河川'Fortanga'の流入先を示す,print('Fortanga は Ingushetia に流入する')
FFmpeg ライブラリの `mpeg4_is_resync` 関数の動作を示すPythonコードを1行で書く,def mpeg4_is_resync(s): return not (s.workaround_bugs & FF_BUG_NO_PADDING) and s.gb.size * 8 - get_bits_count(s.gb) <= 8
リストから最も長い文字列を見つける,"max(li, key=len)"
"Михаил Васильевич Авдеев, уроженец Оренбурга, занимал какую должность в Российской империи?",print('Император Всероссийский')
ロシアの川「Вахчилка」の流れ先を特定する,Вахчилка は Клязьмы に流れ込む
ロシアの地図上で、Тхачという川がMos...にある川に流れ込むのはどの川か,Ачешбок
"Русской реки, в которую впадает река Медников",Войтоловка
ネストされたリストのスコアの平均を計算する,mean(scores)
キューの名前`queue_name`、交換の名前`exchange_name`、ルーティングキーのリスト`routing_keys`を使ってキューをバインドする,"bind(queue_name, exchange_name, *routing_keys)"
ネストされたリスト`nested_list`を平坦化してリストとして返す,def flatten(nested_list): return [item for sublist in nested_list for item in sublist]
データベースの設定を表示する,print(settings.DATABASES)
リストの中から2番目に大きい数を見つける,"a = sorted(li, reverse=True)[1]"
ファイル'text.txt'の内容を読み込み、単語の出現頻度をカウントする,"from collections import Counter
with open('text.txt', 'r') as f:
    text = f.read()
    words = text.split()
    word_counts = Counter(words)"
リストからランダムに要素を1つ選択する,random.choice(li)
2つの数値`a`と`b`のXORを計算する,a ^ b
ロシアの「Сордук」という川と「Фёдоровка」という川が合流する場所を特定する,print('Сордук и Фёдоровка')
ロシア・スヴェルドロフスク州の河川「サウマ」に流れ込むもう1つの河川の名前を求めよ,リスト['passage']の中から'Лозьва'を見つける
リスト`li`の中の各要素のタイプを表示する,[print(type(x)) for x in li]
データベースの設定を確認する,print(settings.DATABASES)
リスト`food_list`から食べ物を直接容器から食べられるものを選んで表示する,"for food in food_list:
    if food in ['ice cream', 'yogurt', 'chips', 'tuna', 'soup', 'peanut butter']:
        print(food)"
テキストから'Тюмень'という単語を見つけ、その単語を含む文章を表示する,for line in main_text.split('\n'): if 'Тюмень' in line: print(line)
ロシアのヨーロッパ部に位置する大河川の名称を特定し、その支流を表示する,print('Вятка')
データベースの設定を表示する,print(settings.DATABASES)
ロシア語の文字列を含むデータベースの設定を表示する,print(settings.DATABASES)
リスト`color_list`から重複する要素を削除し、ユニークな値のみを持つリストを作成する,list(set(color_list))
ロシアにあるTapsuiという川の流域は何の川に属していますか?,Tapsuiは北ソシュワ川の支流です
ロシアの川「Сёвъя」の流域を表示する,print('Сёвъя')
ファイル'sample.txt'のテキストを読み取り、その内容を表示する,"with open('sample.txt', 'r') as f: print(f.read())"
ロシアのイヴァノフ州の州長は誰か,Stanislav Voskresenskij
Robertaの「Bobbie」Kevelzoの生年月日と出身地を表示する,"print('1931年11月4日, Foll-River')"
ロシアの川「ペチョラ」について、それがどこに流れているかを示す,print('ペチョラ川はロシアのコミ共和国とネネツ自治管区を流れる')
リストに格納されている文字列を1つずつ表示する,"for item in ['Removal of the Used Diaper', 'Placing the New Diaper', 'Setting Up a Changing Space']: print(item)"
リストの要素`item`をスペース区切りで表示する,"print(' '.join(map(str, item)))"
メンテナンス担当者が新しいトイレを取り付けに来ていたが、完了前に退出してしまったため、やむを得ず流し台で用を足した。その後、担当者が戻ってきて、目が合ってしまった。,"try:
    pass
except:
    print('メンテナンス担当者に見つかってしまった。')"
CSV 'data.csv'ファイルを読み込み、各行の先頭と末尾の空白文字を削除する,"import csv
with open('data.csv', 'r') as f:
    reader = csv.reader(f)
    for row in reader:
        print([col.strip() for col in row])"
辞書`inflFormTranslations`を使って、文字列`s`の変化形の翻訳を取得する,return inflFormTranslations.get(s)
ファイル'data.txt'内の単語を数え、頻度順に出力する,"from collections import Counter
with open('data.txt', 'r') as f:
    words = f.read().split()
    word_counts = Counter(words)
for word, count in word_counts.most_common():
    print(f'{word}: {count}')"
ロシア人設計者の名前を取り出す,print(main_text.split('\n')[0])
ネットワークAPIを使って、Twitterのユーザー情報を取得し、その情報を表示する,"api = tweepy.API(auth) user = api.get_user('username') print(user.screen_name, user.followers_count, user.friends_count)"
ファイル名が指定されていない場合のデフォルトのファイル名を設定し、ファイルにYAMLデータを書き込む,"if filename is None:
    filename = self.filename
with open(filename, 'w') as f:
    f.write(self.to_yaml())"
ドイツ出身の人物Anita Berberの出身地を特定する,print(main_text.split('Анита Бербер')[1].split('была')[0].strip())
ロシアにある川の名前を出力する,print('Лемзер')
ロシアのウリャノフスク州を流れる川の名前を返す,print('Барыш')
データベースのテーブル名を取得する,print(connection.introspection.table_names())
ネストされた辞書`data`内の'city'キーの値を表示する,print(data['city'])
"""Onepu""という河川がどこの地域を流れているか説明してください",Onepu is a river in Russia that flows through the Sverdlovsk region.
ロシアの河川 Sosva の上流に位置する河川は何か,Bolshaya Sosva
入力サイズ`n`に応じて、適切な関数を使ってfitを行う,"def fit_at(type, slope=None, intercept=None, n=None):
    if n <= 0:
        raise ArgumentError, ""Incorrect input size: #{n}""
    if type == 'logarithmic':
        # logarithmic fit code
    elif type == 'linear':
        # linear fit code
    elif type == 'exponential':
        # exponential fit code"
Pythonを使って、データベースの設定を表示する,print(settings.DATABASES)
リスト`instructions`内のアセンブリ命令を実行し、その結果を表示する,for instruction in instructions: exec(instruction)
ネストされたリスト内の最大値を求める,max([max(x) for x in li])
ロシア語の文章から、町の名称を抽出する,"import re
pattern = r'\u0411\u0430\u0442\u0443\u043c\u0438'
match = re.search(pattern, text)
if match:
    print(match.group())"
ソ連時代の有名なアニメ作品『トラ模様』の監督の出身地は何ですか？,print(Podpomogov.birthplace)
"座標グリッド`grid_arcsec`を(y,x)ピクセル値のグリッドに変換する","grid_util.grid_arcsec_1d_to_grid_pixels_1d(grid_arcsec_1d=grid_arcsec, shape=self.shape, pixel_scales=self.pixel_scales)"
ファシリティ文字列'facilityStr'を使って、ファシリティ設定を行う,"def setFacility(facilityStr):
    if facilityStr is not None:
        facilityStr = facilityStr.strip()
    self.facilityStr = facilityStr"
Rubyのリポジトリ'alexdovzhanyn/rydux'の'lib/rydux/store.rb'にある'Rydux.Store.dispatch'メソッドのドキュメントを表示する,"print(""Dispatches an action to all reducers. Can be called any of the following ways:\n Takes in an action and an optional callback proc, which will be called after the\n dispatch is finished.\n The action can be passed in either as a hash or as two sepera..."")"
Exchange APIを使ってアイテムの属性を更新する,update_item(opts)
Костромской области является главой администрации,Ситников Сергей Константинович
"Индийский двухпалатный парламент, состоящий из Лок Сабхи и Раджья Сабхи, является законодательным органом страны","print('Индийский двухпалатный парламент, состоящий из Лок Сабхи и Раджья Сабхи, является законодательным органом страны')"
データベースに保存されているユーザーの情報を取得する,User.objects.all()
ロシアの河川「Большая Нюню」に入る河川は?,print('Брюзля')
Замантыという川がTurkey(トルコ)にある。この川の長さはどれくらいですか?,print(308)
ファイル'test.txt'の内容を変数'content'に格納する,"with open('test.txt', 'r') as f: content = f.read()"
ファイル`f`から`logStr`を受け取り、`logChan`に送信し、ファイルに出力する,"func(f *FileLogger) logWriter() {
  defer func() {
    if err := recover(); err != nil {
      log.Printf(""\n"", err)
    }
  }
  f.Write(logStr)
}"
ファイル'data.csv'から特定の列'name'と'age'を抽出し、pandasデータフレームとして取得する,"df = pd.read_csv('data.csv', usecols=['name', 'age'])"
ヤレヴァンの立法機関はどのようなものか,"print(""ヤレヴァンの立法機関は、ヤレヴァン市議会です。"")"
どのような川が'Нягуяха'(古い呼称'Няга-яха')に流れ込んでいますか?,Малхояха(古い呼称'Малхой-яха')に流れ込む
リストに含まれる単語の重複を削除し、その単語の出現回数をカウントする,collections.Counter(set(word_list))
データベースの設定を表示する,print(settings.DATABASES)
DEFAULTS辞書の内容をpretty printする,pprint.pprint(DEFAULTS)
リストオブジェクト`li`の各要素について、その要素がEpiMath.Vectorクラスのインスタンスであれば、translate関数を使って要素を平行移動する,"for v in li: v.translate(par1, par2, par3)"
リストの中にある重複した要素を削除する,list(set(my_list))
ロシアの川「トリパニェリ」が流れる場所を特定する,print('Пеchora')
リスト`rivers`に含まれる河川の名称を表示する,print(rivers)
Тирасполь является столицей какого региона?,Тирасполь является столицей Приднестровской Молдавской Республики.
リスト`river_list`に含まれる川の名称を表示する,for river in river_list: print(river)
ロシアの川 Пе́чпан-я́х (устар. Ай-Пе́чпан-я́х)が流れ込む川を見つける,Нёгусях
リスト`scores`内の数字の平均値を計算する,sum(scores) / len(scores)
データベースのプリファレンスの値を新しい値に設定する,"write_preference(name, value, group=None)"
ファイル'data.csv'からデータを読み込み、列'age'の平均値を計算する,"import pandas as pd
pd.read_csv('data.csv')['age'].mean()"
"Карта Ставропольского края показывает, кто является главой администрации в регионе?","print(""Владимир Владимирович Владимиров"")"
データグリッドの要素が変更された後、テーブルの幅を更新する,self._updateTableWidth()
ロシアの地図に表示されている2つの川の名前を出力してください,"print('Белая', 'Рамитница')"
ロシアの河川`Belaya`が`Volmanga`に流れ込む,print('Belaya')
ロシアの河川Пурсовカの情報を表示する,"print(""Пурсовка - река в России, протекает в Кирсановском и Инжавинском районах Тамбовской области."")"
ネストされたリスト'data'の各要素の長さを表示する,[len(x) for x in data]
オブジェクト`selectedValues`から、AnalyticsのためのX-Search-Filtersの文字列を生成する,"def getFilterString(selectedValues):
    if selectedValues and len(list(selectedValues.keys())):
        return ', '.join([f'{k}:{v}' for k, v in selectedValues.items()])"
TLS-wrapped ソケットにデータを書き込む,"def write(self, data):
    if self._context_handle_pointer is None:
        self._raise_closed()
    if not self._encrypt_data_buffer:
        self._encrypt_data_buffer"
Tiraspolの市長は誰か,print(Tiraspolの市長)
ネストされたリスト`nested_list`の各要素の平均値を取る,"import numpy as np
np.mean(nested_list, axis=1)"
ロシア語の文章からNIZHNIY NOVGORODという都市名を抽出し、その都市の立法機関を表示する,"text = '""\u041d\u0438\u0436\u043d\u0438\u0439 \u041d\u043e\u0432\u0433\u043e\u0440\u043e\u0434 (\u0432 \u0440\u0430\u0437\u0433\u043e\u0432\u043e\u0440\u043d\u043e\u0439 \u0440\u0435\u0447\u0438 \u0447\u0430\u0441\u0442\u043e \u2014 \""\u041d\u0438\u0436\u043...'
print(re.search(r'\u041d\u0438\u0436\u043d\u0438\u0439 \u041d\u043e\u0432\u0433\u043e\u0440\u043e\u0434', text).group())"
ロシア語の文章からアルメニアの町の名称を抜き出す,"re.search(r'\u0413\u044e\u043c\u0440\u0438', text).group()"
ある人物の出身地を表示する,"print(main_text.split('(')[1].split(',')[0])"
ggplotを使って、`mtcars`データセットのシリンダー数の棒グラフを作成し、デフォルトのテーマと`theme_bw()`テーマを切り替えて表示する,"from ggplot import *
p = ggplot(mtcars, aes('cyl')) + geom_bar()
print(p)
plt.show(1)
print(p + theme_bw())"
ファイル'test.txt'の内容を変数'content'に読み込む,"with open('test.txt', 'r') as f: content = f.read()"
データベースからリスト`data`を取得し、ソートして表示する,sorted(data)
データベースのインスタンス`db_instance`を読み取りレプリカから昇格させる,db_instance.promote()
ロシアのボロゴダ州にある河川「ユーザ」の情報を表示する,"print(""Юза - река в Вологодской области России."")"
コート・ジボワールの立法機関は何ですか?,コート・ジボワールの立法機関はNational Assembly(国民議会)です。
ロシア語のテキストから、ツイートの検索に使用できるキーワードを抽出する,"text = main_text + ' ' + support_text
keywords = [word for word in text.split() if len(word) > 3]"
Eryvanda bulunan yasama organının adını belirtin,Erevanın şehir meclisi
ネストされているリスト`li`を見やすく表示する,pprint.pprint(li)
カレンダーIDが`calendar_id`、イベントIDが`event_uid`、ステータスが`status`の参加状況を変更する,"def change_participation_status(calendar_id, event_uid, status):
    body = {
        'status': status
    }
    url = f'/v1/calendars/{calendar_id}/events/{event_uid}/participation_status'
    post(url, body)"
Podolsk市の市長は誰か？,Nikolay Pestov
Дата рождения Тахмины Пулоджоновны Раджабовой,"print(29, 'июня', 1982)"
与えられたタイトルの文字列を持つ記事を検索し、その内容を表示する,article = wikipedia.page(title).content
"Пуритей - река в России, протекает по Ямало-Ненецкому округу. С какой рекой сливается река Пуритей?",print('Пуритей сливается с рекой Янгноя')
Usoro na mmasi iji kwusi omumu nwa site na onuogu nke umuka di ndu,"chart_type = 'Line chart'
pprint.pprint(table_data)"
ダイアログボックスからSRI言語で書かれた文字列を取得し、それをPythonの変数に格納する,"import tkinter as tk
root = tk.Tk()
string = tk.simpledialog.askstring('入力', '文字列を入力してください')"
ロシアの川「Епельпетьях」が「Айкмельюль」という川に流れ込む,print('Епельпетьях является притоком Айкмельюль')
fname_to_idディクショナリーのキーを使って、別々のtarballの内容を1つのtarballにまとめる,"import tarfile

work_dir = job.fileStore.getLocalTempDir()
tar_paths = []
for fname, _ in fname_to_id.items():
    tar_path = os.path.join(work_dir, fname)
    tar_paths.append(tar_path)

with tarfile.open(os.path.join(work_dir, 'consolidated.tar'), 'w') as tar:
    for path in tar_paths:
        tar.add(path, os.path.basename(path))"
配列`arr`の中から最大値を取得する,max(arr)
Banachテンソル積のプロパティを説明する,A = B.tensor(C)
Banach空間の二つの元A、Bの代数テンソル積を求める,"tensor(A, B)"
ドミニカ共和国出身の作家'Vincent de Bove'が著した'大鏡'の出身地を特定する,print('Bove')
BlackBerryデバイスでSureTypeの入力言語を切り替える方法,Alt+Enter
ロシア語の文字列'Тоттенхэм Хотспур'を英語の文字列'Tottenham Hotspur'に変換する,print('Tottenham Hotspur')
ロシア語の文章からNIZHNIYNOVGORODの行政機関の名称を抽出する,Городской думы Нижнего Новгорода
2つのソート済み配列の中央値を見つける関数を書く,"def get_median(arr1, arr2, n):
  i = 0
  j = 0
  m1 = -1
  m2 = -1
  count = 0
  while count < n + 1:
    count += 1
    if i == n:
      m1 = m2
      m2 = arr2[0]
      break
    elif j == n:
      m1 = m2
      m2 = arr1[0]
      break
    if arr1[i] < arr2[j]:
      m1 = m2
      m2 = arr1[i]
      i += 1
    else:
      m1 = m2
      m2 = arr2[j]
      j += 1
  return (m1 + m2) / 2"
コンポーザーの出身地を表示する,print(main_answers[0]['segment'])
環境変数をすべて読み取り、PERIを含むかどうかを確認する,"for k, v in os.environ.items(): print(k, v) if 'PERI' in v: print('PERI found')"
リストの要素`0x742f2f2f`をスタックにプッシュする,stack.append(0x742f2f2f)
Pythonで、ドキュメントから'Тула'という単語を抜き出して表示する,"print(re.findall('Тула', main_text)[0])"
データセット'wmt21.news'から'en-cs'の言語対のペアを使い、'doc_name'が'no-mqm'のドキュメントから'sent_id'が'317'の文章の英語の翻訳と、その文章の参照訳を表示する,print(f'英語翻訳: {translation.en}') print(f'参照訳: {ref-A}')
ロシアの川「ヴァフマ」が「ロバニ」川に流れ込む,print('ロバニ')
日本語のテキストを入力として受け取り、センテンスの構造を分析してパースツリーを出力する,"import nltk
sentence = input()
tree = nltk.ParentedTree.fromstring(sentence)
print(tree)"
ロシア語の文書から、エレバンの市議会の名称を抽出する,"print(re.search(r'\u0435\u0440\u0435\u0432\u0430\u043d\u0441\u043a\u0438\u043c \u0433\u043e\u0440\u043e\u0434\u0441\u043a\u0438\u043c \u0441\u043e\u0432\u0435\u0442\u043e\u043c', text).group())"
ルドヴィグ・パピコヴィチ・ガリブジャニャンの生年月日と出身地を表示する,"print('1922年8月24日', '(エレバン)')"
ヤーヴァン市の立法機関は何か,"print(""ヤーヴァン市の立法機関は市議会です"")"
長さ10の整数リスト`li`から、最大値を取得する,max(li)
FFmpeg プロジェクトの `ff_cavsdsp_init_x86` 関数の内部処理を表示する,print(func)
ある河川の名称を取得する,"print(""Огурья"")"
ロシアの都市「トゥーラ」の行政の中心を示す,print('Тула')
ダネストル川が流入する黒海に注ぐ河川はどれか,print('Черное море')
